Serrated CRC,Serrated CRC,Serrated CRC,Serrated CRC,Serrated CRC,Serrated CRC,Serrated CRC,Serrated CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC
5.074676686,4.705977902,4.887525271,4.329123596,4.357552005,5.251719093,4.906890596,4.689299161,4.472487771,4.733354341,4.897240426,5.303780748,3.321928095,3.632268215,4.40599236,4.548436625,5.205548911,3.321928095,3.321928095,5.108524457,4.053111336,5.121015401,3.897240426,3.321928095,3.321928095,5.03562391,4.121015401,5.329123596,4.201633861,5.584962501,4.209453366,4.972692654,5.781359714,4.995484519,5.100136671,5.318316841,5.587964989
6.935459748,4.329123596,6.540709263,6.581953751,5.240314329,4.185866545,3.584962501,5.504620392,5.947198584,3.321928095,5.797012978,4.078951341,5.799605422,5.857980995,5.364572432,3.321928095,6.483815777,6.809928866,3.472487771,5.904484098,4.786596362,6.015693807,4.638073837,3.321928095,5.385431037,5.830356747,4.944858446,5.918863237,5.778734244,4.329123596,6.266786541,6.376776572,6.167919866,7.033423002,5.646738698,5.857980995,5.984133595
5.133399125,6.209453366,5.43629512,6.118941073,5.569855608,5.689299161,5.409390936,5.169925001,3.321928095,4.614709844,4.666756592,3.321928095,3.62058641,5.646738698,6.183883459,4.749534268,4.270528942,3.321928095,6.118941073,3.523561956,4.949534933,4.510961919,5.462706751,4.478971805,6.407692649,4.10433666,5.928370323,6.696272084,5.185866545,4.711494907,5.626439137,5.781359714,5.263034406,3.321928095,5.189824559,4.911691582,5.388878339
4.129283017,5.807354922,4.911691582,5.153805336,6.590961241,5.523561956,4.232660757,3.776103988,5.993221467,4.578938713,6.070389328,5.944858446,5.593951284,4.935459748,5.285402219,5.022367813,6.14974712,5.43629512,5.867896464,6.211401637,6.731997787,6.622051819,3.981852653,6.118941073,6.189824559,3.321928095,5.529820947,4.786596362,6.444600814,5.738767837,5.840463234,6.434628228,4.548436625,6.298291731,5.968090752,6.167919866,5.773468928
4.722466024,4.548436625,5.456149035,6.608809243,5.906890596,3.321928095,3.786596362,4.981852653,4.078951341,4.683696454,6.614709844,6.277984747,5.145677455,5.236492618,6.076815597,5.205548911,4.145677455,4.548436625,6.94602899,5.266786541,6.338067798,6.572889668,4.921245889,5.452858965,6.529820947,6.081083929,4.584962501,3.432959407,6.883865155,3.5360529,6.10433666,5.867896464,5.794415866,5.495055528,7.01234519,6.559185866,5.857980995
7.11997861,7.335390355,8.157346935,5.137503524,7.759555343,7.375908263,9.189330401,7.223036338,5.439623138,3.40599236,7.99830835,5.802193217,6.707359132,5.899659026,8.117383367,5.329123596,3.5360529,7.647458426,7.426264755,6.217230716,7.543805176,3.321928095,6.336283388,6.62497818,7.30103885,6.716990894,5.921245889,6.934280594,6.893604905,6.721099189,7.505414609,5.812498225,8.087993146,7.479780264,7.084276911,8.278449458,7.701826258
3.321928095,4.529820947,5.385431037,4.070389328,4.224966365,5.918863237,4.070389328,7.118941073,5.321928095,6.247927513,4.968090752,6.259272487,6.371558863,6.355791547,4.350497247,5.865423978,4.802193217,3.485426827,5.865423978,5.091699834,6.419538892,6.325530332,3.350497247,7.207502459,5.498250868,7.022367813,4.812498225,4.857980995,5.332707934,5.875288598,4.439623138,5.584962501,5.649615459,5.50779464,6.948367232,6.74281467,5.791814071
8.017921908,8.007307647,9.057721023,5.855491443,8.100662339,8.879889522,10.01931273,8.017365205,6.020146573,6.163901214,8.472487771,3.321928095,6.910492832,5.532940288,8.865114619,6.165911939,5.03562391,7.314696526,7.641690523,6.046578367,8.032872249,5.554588852,6.864186145,7.044394119,8.397888508,7.116863758,6.199672345,6.404290064,7.920055055,7.36018867,7.62497818,6.334496768,8.780375722,8.265849421,8.427103287,8.420802382,8.250298418
8.573268478,8.247927513,9.419960178,6.181897643,8.459021704,9.301724813,10.17230249,8.441699257,6.089582893,6.51412226,8.904183003,5.402585758,7.302867361,5.554588852,8.879889522,6.161887682,6.057450272,8.307428525,8.312882955,6.057450272,8.52277767,6.091699834,7.840463234,7.77280941,8.120497098,7.565292521,6.6794801,6.593951284,8.449973986,8.036173613,8.161887682,7.160879862,9.055011227,8.938109326,7.908092341,9.028182348,9.31152128
4.812498225,3.321928095,3.765534746,4.392317423,4.10433666,4.350497247,3.321928095,5.551516018,5.832890014,4.498250868,4.572889668,4.602884409,5.01346226,3.321928095,5.209453366,5.193771743,5.663913842,4.270528942,3.807354922,4,5.456149035,5.388878339,4.263034406,5.48864354,5.495055528,5.472487771,4.452858965,5.044394119,4.902073579,4.087462841,4.791814071,4.554588852,3.321928095,5.03562391,3.321928095,4.602884409,5.193771743
5.314696526,5.760220946,5.916476644,3.321928095,5.8899602,5.532940288,6.836681593,5.951867504,5.031218731,3.321928095,5.867896464,3.321928095,5.074676686,3.765534746,5.336283388,3.572889668,3.364572432,4.412781525,5.797012978,4.307428525,5.371558863,5.201633861,3.733354341,5.09592442,3.321928095,5.247927513,5.145677455,5.205548911,4.911691582,4.590961241,5.274261661,4.949534933,6.046578367,5.022367813,4.770829046,5.520422249,5.678071905
5.213347282,6.017921908,4.161887682,6.506208389,3.321928095,4.944858446,5.209453366,3.321928095,6.575917361,6.106432078,4.087462841,5.697662633,5.632268215,6.157852169,5.28169825,6.015693807,5.061776198,5.746850183,5.812498225,6.441284272,5.669593751,6.334496768,6.510961919,3.321928095,5.845490051,6.321928095,5.449561375,6.029011087,5.776103988,4.786596362,5.277984747,6.002252452,6.024585638,5.906890596,7.114783447,5.711494907,6.725195817
5.221103725,5.303780748,5.361066489,3.560714954,5.961160258,5.300123725,7.057450272,5.28169825,4.529820947,3.321928095,6.14363831,4.224966365,5.339850003,4.517275693,4.061776198,3.584962501,6.242221395,3.857980995,5.300123725,6.093813673,5.62058641,3.678071905,3.321928095,4.95419631,4.232660757,3.321928095,4.560714954,4.053111336,4.185866545,4.812498225,6.240314329,5.371558863,4.277984747,3.321928095,4.678071905,3.472487771,3.40599236
6.464341533,6.917670434,6.733354341,6.002252452,6.683696454,7.224001674,7.591709333,6.672425342,6.936637939,5.703211467,7.861086906,6.257387843,7.587214952,4.584962501,7.339850003,6.651051691,4.329123596,5.794415866,7.776762002,5.545350645,8.16138386,6.957682486,6.123086751,7.810571635,6.790511412,6.141596278,3.786596362,4.292781749,6.605849867,6.376776572,6.685099172,6.371558863,6.301953395,6.520422249,8.0061858,7.612499946,8.530601415
3.321928095,3.432959407,3.321928095,4.263034406,4.972692654,4.053111336,3.364572432,4.837943242,3.321928095,3.523561956,4.385431037,3.87774425,3.321928095,5.01346226,5.711494907,3.321928095,7.6574971,4.963474124,3.867896464,5.762880293,3.817623258,4.412781525,6.517275693,4.240314329,3.925999419,3.321928095,3.321928095,6.839203788,4.053111336,3.321928095,6.798309782,3.897240426,4.078951341,3.925999419,3.321928095,3.776103988,5.935459748
6.185866545,3.584962501,5.683696454,5.412781525,6.66106548,6.694880193,4.727920455,5.62935662,5.532940288,5.87774425,6.491853096,5.221103725,7.063934306,5.153805336,6.74281467,6.110613806,3.64385619,4.689299161,6.309248961,5.906890596,6.744161096,6.708739041,5.692092375,5.700439718,7.511752654,6.906890596,5.462706751,4.044394119,6.21916852,3.44625623,4.548436625,6.215290306,5.87282876,5.578938713,7.01234519,6.091699834,4.078951341
9.50779464,9.310158318,10.58862095,3.837943242,10.04412086,10.97813842,10.60594244,11.02901109,5.51412226,5.675251386,11.02963233,6.236492618,7.731319031,7.313790025,10.81946063,8.531771325,3.321928095,8.838888755,10.52473759,6.296457407,11.76229898,4.925999419,9.650154214,8.474111514,9.71596199,9.956811732,9.052296331,6.03562391,10.38208359,9.450180247,9.026800059,7.615445725,9.919161284,9.387586566,9.152791852,9.764042217,9.822570831
5.820178962,6.008988783,5.746850183,5.599912842,6.141596278,5.906890596,5.346956889,6.373300197,6.087462841,5.517275693,6.668175869,4.193771743,6.499845887,6.089582893,5.10433666,6.461070114,5.649615459,3.364572432,5.995484519,5.87282876,5.786596362,5.865423978,3.807354922,6.050936965,3.321928095,5.770829046,5.581953751,3.733354341,6.211401637,3.887525271,4.986410935,5.697662633,6.12722055,6.074676686,5.602884409,5.875288598,3.765534746
11.33734315,10.46515823,11.49130196,11.62675852,12.09967655,12.62308129,7.263973355,8.751878752,8.66035251,7.822730148,7.648896806,9.333379007,9.034523875,10.87298262,10.6443971,10.53206365,10.7228929,8.477353527,8.294620749,11.92829629,7.843607046,11.3145266,7.641690523,9.021257621,8.588339861,9.64655871,8.98783245,8.976420921,7.167919866,8.66853047,9.846900693,11.97778077,11.81161552,10.14159628,7.348728154,11.28655776,8.063934306
3.321928095,3.485426827,4.078951341,4.478971805,6.292781749,3.321928095,3.321928095,4.232660757,4.053111336,4.770829046,5.672425342,3.498250868,3.972692654,4.432959407,3.722466024,5.022367813,4.078951341,4.385431037,4.177917792,3.944858446,5.449561375,4.008988783,3.700439718,5.882643049,5.232660757,3.95419631,4.672425342,3.321928095,5.491853096,6.589463893,5.462706751,4,5.882643049,6.024585638,3.472487771,5.266786541,3.972692654
4.572889668,5.044394119,4.95419631,4.523561956,4.842978832,5.236492618,4.44625623,5.523561956,5.599912842,5.224966365,3.321928095,5.185866545,3.321928095,5.165911939,5.177917792,4.270528942,4.465974465,3.321928095,4.968090752,4.689299161,5.64096791,5.161887682,5.733354341,4.201633861,5.277984747,3.321928095,3.321928095,4.95419631,5.43629512,4.121015401,4.285402219,3.321928095,3.87774425,3.64385619,5.277984747,4.300123725,4.666756592
5.799605422,6.181897643,5.909293086,4.177917792,7.311067102,6.137503524,6.605849867,5.263034406,4.026800059,3.321928095,3.887525271,3.321928095,4.64385619,3.95419631,6.12722055,5.137503524,4.776103988,5.711494907,4.529820947,3.754887502,5.865423978,5.762880293,6.434628228,6.197708158,6.183883459,4.270528942,6.656782364,6.195741293,4.66106548,5.263034406,5.95419631,6.123086751,5.733354341,4.053111336,5.875288598,5.259272487,4.584962501
8.17292749,5.686500527,6.721099189,7.888743249,9.076548407,4.350497247,6.607330314,6.675251386,3.906890596,4.177917792,3.321928095,3.321928095,4.343407822,7.791162889,5.244125943,4.847996907,6.264911693,7.616181231,4.797012978,4.892391026,6.183883459,9.244125943,5.51412226,7.799605422,4.504620392,8.233619677,6.73470962,9.076548407,3.419538892,4.161887682,7.951284715,3.378511623,7.056366761,3.321928095,7.191799501,8.485829309,3.5360529
4.949534933,4.053111336,4.399171094,5.865423978,4.070389328,3.321928095,4.608809243,5.189824559,6.195741293,3.321928095,4.949534933,5.54225805,4.485426827,7.612499946,6.002252452,5.880195729,3.321928095,5.153805336,3.99095486,4.666756592,3.321928095,5.997744026,3.432959407,5.933100475,6.846744023,5.738767837,4.958842675,3.321928095,6.257387843,5.744161096,3.560714954,4.510961919,4.797012978,7.011227255,5.482202926,7.630813152,3.485426827
7.741466986,7.744833837,8.156841525,6.595443985,7.437960088,8.884781054,9.313790025,7.769507291,6.121015401,5.697662633,7.711494907,5.343407822,6.934280594,5.078951341,8.085339669,6.388878339,4.738767837,7.747521673,7.326429487,5.768184325,8.226893814,3.776103988,6.383704292,7.335390355,7.767522386,7.677367292,6.285402219,6.312882955,6.726558779,7.160879862,6.993221467,6.341630009,8.477758266,7.592457037,8.566815154,8.767853393,7.387155718
4.94016675,3.321928095,5.520422249,3.321928095,4.209453366,5.880195729,5.997744026,3.378511623,3.321928095,3.321928095,5.599912842,4.017921908,3.857980995,3.321928095,5.64385619,3.350497247,3.817623258,3.944858446,6.240314329,3.321928095,5.981852653,3.321928095,4.026800059,3.321928095,4.786596362,3.87774425,3.321928095,4.026800059,3.722466024,3.321928095,3.867896464,3.364572432,7.178913785,6.059614856,7.692789835,7.36719631,4.129283017
6.171927354,6.485426827,5.495055528,6.290940402,4.584962501,5.649615459,8.518849829,4.807354922,4.727920455,3.321928095,5.300123725,5.026800059,4.09592442,3.963474124,6.416164165,4.822730148,3.321928095,6.112700133,3.321928095,5.205548911,4.626439137,6.002252452,6.509379149,7.195741293,5.770829046,5.523561956,7.980710829,8.265849421,3.321928095,4.548436625,7.188836073,4.161887682,7.622051819,5.705977902,5.686500527,6.61176256,5.703211467
5.786596362,6.602884409,3.40599236,5.961160258,6.658211483,6.244125943,4.930737338,3.906890596,3.817623258,5.587964989,3.321928095,5.482202926,4.791814071,5.375039431,5.714245518,5.82527683,4.572889668,3.498250868,5.974988112,7.43629512,6.584962501,7.184875343,4.887525271,5.845490051,6.135452784,6.77478706,7.17292749,6.187846909,6.221103725,5.669593751,6.707359132,6.205548911,6.719731057,4.935459748,6.137503524,6.0725346,5.754887502
3.321928095,4.572889668,4.247927513,3.608809243,5.885086225,3.596935142,3.321928095,4.40599236,5.981852653,6.173926932,3.321928095,4.722466024,5.189824559,3.797012978,3.321928095,5.044394119,4.321928095,3.608809243,3.321928095,4.044394119,5.711494907,5.563768278,4.498250868,5.781359714,3.837943242,4.791814071,3.321928095,3.321928095,3.827819025,3.754887502,3.925999419,6.549977143,3.321928095,4.314696526,5.026800059,3.321928095,3.321928095
3.321928095,4.930737338,4.5360529,3.336283388,4.722466024,4.666756592,4.432959407,5.708739041,3.321928095,4.802193217,5.472487771,5.402585758,4.882643049,4.224966365,3.817623258,5.277984747,5.375039431,3.321928095,4.925999419,5.017921908,5.255500733,5.504620392,5.232660757,5.867896464,5.307428525,3.321928095,5.074676686,5.181897643,4.733354341,4.10433666,3.321928095,4.087462841,4.62058641,4.930737338,3.321928095,5.590961241,5.87282876
3.321928095,4.193771743,4.426264755,5.419538892,3.608809243,4.765534746,3.321928095,6.17990909,6.061776198,5.875288598,3.321928095,5.442943496,6.454504938,5.429615964,5.822730148,5.655351829,5.62935662,3.321928095,6.474111514,6.015693807,6.394033895,6.193771743,4.786596362,5.703211467,6.177917792,5.993221467,4.10433666,5.942514505,6.133399125,4.321928095,5.596935142,5.797012978,5.439623138,4.510961919,5.94016675,5.465974465,6.300123725
9.077616872,7.586464526,3.321928095,3.678071905,10.43066162,9.587214952,7.357552005,10.22785657,6.085339669,6.622051819,3.321928095,8.319220503,9.872213144,8.888134388,6.246027981,5.173926932,11.75530489,3.321928095,8.307428525,3.897240426,9.959277506,11.33198059,12.10056379,6.312882955,4.153805336,10.91945927,3.321928095,4.995484519,3.321928095,3.321928095,6.881419908,11.51353022,10.51865316,3.392317423,3.321928095,11.40817049,4.070389328
3.321928095,4.995484519,4.224966365,5.993221467,3.5360529,5.14974712,5.419538892,6.159871337,3.867896464,4.722466024,3.321928095,6.28169825,4.596935142,3.321928095,7.735386783,3.321928095,5.716990894,4.292781749,7.790511412,3.321928095,4.944858446,4.930737338,5.296457407,3.321928095,4.343407822,4.485426827,4.137503524,3.321928095,3.321928095,3.321928095,3.485426827,4.129283017,6.037821465,6.330916878,7.407692649,5.50779464,4.255500733
5.197708158,4.722466024,5.240314329,6.215290306,5.244125943,5.197708158,4.689299161,6.38024459,4.121015401,5.378511623,5.10433666,6.549977143,3.62058641,4.5360529,7.510170751,3.608809243,5.523561956,5.332707934,7.311975314,3.944858446,5.213347282,5.981852653,5.754887502,4.439623138,4.465974465,5.133399125,5.22881869,3.754887502,3.321928095,3.807354922,3.321928095,4.590961241,6.264911693,6.110613806,7.170926525,4.649615459,3.321928095
4.54225805,5.845490051,4.958842675,3.744161096,5.173926932,6.083213368,3.321928095,3.776103988,3.897240426,4.343407822,4.626439137,5.350497247,6.303780748,5.395748328,4.817623258,5,3.44625623,3.321928095,5.746850183,3.321928095,3.321928095,3.963474124,5.201633861,4.981852653,3.560714954,5.040015679,5.108524457,3.485426827,4.307428525,5.569855608,4.554588852,4.590961241,5.296457407,5.343407822,6.242221395,5.350497247,5.040015679
4.053111336,4.911691582,4.62058641,3.321928095,4.744161096,4.523561956,5.548436625,5.596935142,4.452858965,4.963474124,4.517275693,5.572889668,4.232660757,4.626439137,3.857980995,4.744161096,5.783980414,5.827819025,4.044394119,7.674545394,4.061776198,4.807354922,5.733354341,3.733354341,4.343407822,3.321928095,4.392317423,5.882643049,3.584962501,3.321928095,5.963474124,5.193771743,4.412781525,5.44625623,4.129283017,5.5360529,5.469234794
5.64096791,3.632268215,4.842978832,4.847996907,5.911691582,5.560714954,4.044394119,7.151777655,6.350497247,4.857980995,10.8494051,4.590961241,4.832890014,7.889351853,6.116863758,8.474111514,6.23457796,6.242221395,7.936048964,6.424586226,8.421223299,6.283551423,9.701133155,5.794415866,6.569855608,6.822730148,4.078951341,5.266786541,8.349170631,5.778734244,6.993221467,5.974988112,5.274261661,5.596935142,8.534108305,6.62935662,6.155830172
10.4612748,9.456354415,9.444600814,8.798309782,9.349612972,9.476138625,9.140318539,8.705977902,6.95419631,7.182890893,8.317412614,9.361724503,7.102238194,10.74205675,9.132371199,7.141596278,10.23768799,8.07734983,9.495055528,9.401092837,8.485426827,10.40939094,8.338067798,9.021812824,9.697315122,7.849874194,10.38262403,6.923624611,8.559185866,10.51066528,9.010947636,8.621685607,7.311067102,7.591709333,9.664625055,8.527867927,7.451211112
3.321928095,5.462706751,4.632268215,5.554588852,5.529820947,4.292781749,6.361066489,5.070389328,5.730639956,4.95419631,5.472487771,4.357552005,3.321928095,4.744161096,3.336283388,5.091699834,5.692092375,5.378511623,5.520422249,6.776103988,5.311067102,5.916476644,4.137503524,6.091699834,6.23457796,5.300123725,3.827819025,6.307428525,5.768184325,5.392317423,5.602884409,6.537606691,5.87282876,5.371558863,6.400879436,6.330916878,6.055282436
3.797012978,5.236492618,4.765534746,4.129283017,4.419538892,3.321928095,6.557655155,5.161887682,4.129283017,3.321928095,4.554588852,3.321928095,6.061776198,3.321928095,5.569855608,5.894817763,5.087462841,5.422905743,6.074676686,4.602884409,4.590961241,4.510961919,4.548436625,6.112700133,4.921245889,4.300123725,5.557655155,3.837943242,3.321928095,4.439623138,5.161887682,4.54225805,4.683696454,3.321928095,4.749534268,4.862947248,3.857980995
3.321928095,5.757556689,5.880195729,7.607330314,4.061776198,4.240314329,3.321928095,5.388878339,5.504620392,6.986410935,4.935459748,7.649615459,6.09592442,3.321928095,5.602884409,6.037821465,4.977279923,5.177917792,5.995484519,4.797012978,6.346956889,6.163901214,4.842978832,3.867896464,5.09592442,7.037821465,3.321928095,3.972692654,4.439623138,3.321928095,4.498250868,4.255500733,5.354028938,7.574404309,7.212374788,7.484621527,5.354028938
7.877130729,6.916476644,8.196725061,7.842978832,7.980710829,7.761551232,8.017921908,9.068509595,7.662490364,6.44625623,7.069315495,6.093813673,7.927185358,7.668175869,6.782670659,7.914684105,7.754219433,7.063934306,9.117123586,5.635173947,5.963474124,8.449148645,9.478769619,6.551516018,6.361066489,6.14974712,6.590961241,6.050936965,8.731319031,7.125155131,8.279842694,7.044394119,6.807354922,6.95419631,6.780047576,6.217230716,9.195249158
4.87774425,5.686500527,4.626439137,3.350497247,5.581953751,6.040015679,4.350497247,6.037821465,4.897240426,5.482202926,5.749534268,4.03562391,3.5360529,4.608809243,3.321928095,4.070389328,3.321928095,3.906890596,5.485426827,5.169925001,5.108524457,5.040015679,4.738767837,6.004501392,5.197708158,5.321928095,4.491853096,3.95419631,6.421223299,6.110613806,4.791814071,3.321928095,5.354028938,5.911691582,6.232660757,5.87282876,3.321928095
5.635173947,3.336283388,6.311067102,3.321928095,3.689299161,3.64385619,3.321928095,6.392317423,5.247927513,5.193771743,6.240314329,3.655351829,3.321928095,6.444600814,5.385431037,5.375039431,3.655351829,3.364572432,6.355791547,6.257387843,5.40599236,4.882643049,4.812498225,5.419538892,3.459431619,3.963474124,6.754887502,3.733354341,6.394033895,4.867896464,6.490249211,4.017921908,6.394033895,5.714245518,4.99095486,3.321928095,5.205548911
4.5360529,3.887525271,5.472487771,3.321928095,5.165911939,6.244125943,5.459431619,3.321928095,6.037821465,4.201633861,3.321928095,3.700439718,3.321928095,3.321928095,3.689299161,5.296457407,3.321928095,3.392317423,6.274261661,3.321928095,5.809928866,3.321928095,3.321928095,3.321928095,6.078951341,3.321928095,5.899659026,3.321928095,5.087462841,3.321928095,4.560714954,5.930737338,6.320123598,3.321928095,3.485426827,5.50779464,5.820178962
4.614709844,6.427941333,5.692092375,3.944858446,5.626439137,3.321928095,5.968090752,5.995484519,6.520422249,5.378511623,6.100136671,4.292781749,3.87774425,5.587964989,6.12722055,5.240314329,4.161887682,4.399171094,6.332707934,6.434628228,6.040015679,4.638073837,5.646738698,5.557655155,4.744161096,4.357552005,6.059614856,3.321928095,6.011227255,5.820178962,6.897240426,5.388878339,6,4.711494907,6.355791547,4.554588852,4.776103988
4.078951341,4.666756592,5.153805336,4.087462841,3.336283388,5.554588852,4.112700133,5.608809243,5.581953751,5.48864354,3.44625623,4.560714954,4.452858965,6.037821465,6.029011087,6.357552005,6.189824559,3.321928095,5.809928866,4.385431037,6.131342539,6.209453366,6.141596278,4.857980995,6.525129251,7.214319121,6.195741293,5.251719093,6.118941073,5.590961241,5.244125943,5.026800059,6.422905743,5.988684687,6.416164165,4.364572432,5.986410935
6.54225805,6.495055528,5.432959407,5.578938713,6.749534268,6.700439718,7.384567923,6.422905743,4.754887502,3.321928095,6.195741293,3.321928095,3.321928095,3.498250868,5.678071905,5.112700133,3.321928095,4.008988783,3.321928095,4.64385619,5.378511623,6.40599236,6.818901676,6.232660757,5.812498225,5.083213368,8.262564702,8.361066489,5.074676686,3.321928095,7.106432078,6.571373436,7.031218731,6.093813673,6.517275693,6.982993575,4.638073837
8.025139562,7.327328083,8.862017377,8.787249608,8.000563443,6.738767837,6.371558863,6.715618859,5.108524457,5.817623258,5.809928866,4.270528942,5.832890014,7.754219433,7.227856573,6.029011087,8.313790025,7.532940288,5.125155131,8.120497098,6.118941073,6.098032083,5.371558863,6.011227255,7.180903709,5.270528942,8.411934625,6.209453366,5.548436625,6.139551352,7.751544059,6.232660757,5.762880293,7.460251099,5.153805336,4.590961241,5.416164165
7.76420813,8.674545394,6.01346226,8.649615459,6.622051819,7.045486656,4.177917792,5.378511623,3.336283388,7.978996396,3.321928095,7.152791852,3.64385619,3.321928095,6.089582893,6.730639956,7.773468928,7.60659028,7.592457037,7.750204509,7.241268177,7.714245518,7.111657346,5.827819025,5.325530332,4.263034406,6.809928866,6.851749041,3.972692654,5.426264755,8.342963574,7.532940288,3.321928095,5.986410935,6.754887502,6.366322214,3.40599236
7.14363831,7.98982022,6.768184325,7.166916252,6.854245054,7.257387843,6.568336182,5.797012978,7.014578465,6.48058827,6.373300197,5.923624611,3.321928095,7.680886921,6.121015401,6.078951341,6.860466259,7.351380981,4.862947248,6.832890014,4.672425342,6.439623138,3.378511623,6.48864354,6.203592714,3.378511623,8.089582893,7.138527801,6.998872454,6.718361626,6.917670434,6.283551423,7.209453366,7.190812368,6.14363831,6.309248961,6.797012978
3.321928095,5.141596278,4.270528942,4.995484519,3.44625623,5.053111336,5.714245518,3.485426827,3.754887502,5.711494907,4.161887682,4.995484519,5.626439137,4.129283017,3.321928095,4.608809243,5.412781525,4.765534746,4.078951341,4.523561956,5.5360529,4.882643049,5.602884409,3.321928095,3.321928095,5.205548911,5.112700133,4.240314329,4.867896464,3.321928095,5.300123725,4.270528942,4.491853096,5.462706751,4.053111336,5.388878339,4.700439718
8.196233261,8.760886243,8.627169061,9.710806434,9.142362379,8.365010077,8.261624836,6.565292521,6.982993575,8.167418146,8.033973543,8.508190931,5.961160258,8.28077077,8.817303476,5.375039431,9.405779683,9.345405247,7.23457796,10.53847996,7.159871337,8.691394579,9.643675842,7.296457407,9.561096974,7.022367813,9.370251481,9.267723052,4.44625623,7.830990481,9.68562484,7.927777962,7.175923742,7.403438163,7.695576306,9.239598529,8.147204925
6.189824559,4.161887682,7.011227255,5.526694846,6.812498225,6.845490051,7.313790025,5.44625623,4.608809243,4.572889668,6.209453366,3.321928095,4.95419631,4.137503524,6.456149035,5.385431037,3.321928095,6.464341533,5.711494907,3.827819025,6.586464526,3.472487771,3.744161096,5.933100475,5.95419631,5.03562391,6.626439137,5.346956889,5.343407822,5.485426827,6.078951341,3.321928095,6.904484098,6.226893814,6.226893814,7.020146573,6.44625623
7.783980414,7.90147032,5.61176256,9.028734893,7.160879862,4.336283388,5.004501392,4.857980995,5.307428525,5.01346226,6.074676686,4.847996907,5.746850183,5.672425342,5.303780748,5.827819025,6.123086751,5.422905743,4.638073837,6.532940288,4.95419631,5.008988783,6.247927513,5.646738698,5.850499414,4.754887502,9.254083779,6.339850003,6.309248961,6.757556689,7.091699834,5.346956889,3.744161096,4.378511623,4.892391026,4.733354341,5.221103725
6.824004051,5.850499414,6.490249211,3.321928095,5.860466259,6.82527683,4.307428525,3.867896464,5.746850183,5.762880293,6.141596278,3.5360529,5.10433666,6.191799501,5.993221467,5.560714954,5.416164165,4.129283017,5.608809243,5.044394119,5.997744026,4.911691582,5.197708158,3.472487771,6.12722055,5.06608919,4.232660757,5.449561375,6.161887682,5.350497247,4.822730148,5.626439137,7.089582893,5.64096791,6.777419716,6.141596278,6.432959407
4.892391026,3.321928095,5.311067102,4.986410935,3.321928095,4.452858965,6.266786541,5.193771743,5.942514505,5.649615459,4.263034406,6.427941333,5.993221467,3.321928095,3.321928095,5.09592442,6.187846909,5.371558863,4.722466024,4.224966365,5.161887682,5.716990894,5.475733431,5.070389328,5.456149035,5.165911939,5.385431037,5.791814071,4.981852653,3.321928095,6.050936965,5.371558863,4.822730148,5.083213368,6.246027981,5.14974712,4.626439137
6.534497434,6.672425342,6.277984747,4.017921908,6.885086225,6.230741003,6.917670434,7.729960561,8.154818109,9.386509204,6.909293086,9.417430613,7.407692649,6.874059203,7.230741003,7.569855608,7.101187815,8.622051819,6.752213368,7.397460726,7.797661526,7.783980414,7.880807948,7.394891366,8.015136244,7.407692649,5.300123725,7.311975314,6.669593751,6.61176256,5.520422249,7.267723052,7.602142091,8.89056829,7.832257114,7.970393538,8.37721053
4.026800059,3.925999419,5.053111336,6.199672345,4.419538892,4.053111336,4.87774425,5.392317423,5.422905743,5.847996907,5.557655155,5.965784285,5.626439137,3.321928095,5.442943496,5.532940288,4.689299161,6.006746832,5.623515741,4.504620392,3.897240426,5.949534933,5.339850003,4.822730148,5.842978832,3.689299161,5.722466024,3.321928095,3.321928095,5.548436625,3.972692654,5.61176256,4.44625623,5.842978832,5.852997588,6.093813673,5.217230716
7.099084761,5.62935662,6.666756592,5.572889668,6.62058641,4.87774425,4,6.392317423,5.432959407,4.916476644,3.935459748,5.325530332,6.131342539,4.733354341,7.814422247,5.329123596,6.852997588,6.977279923,7.188836073,7.48058827,5.292781749,5.692092375,6.040015679,4.837943242,6.758889433,5.773468928,4.590961241,7.509379149,3.906890596,5.820178962,5.830356747,6.783980414,3.321928095,5.817623258,5.426264755,5.692092375,3.321928095
3.689299161,4.255500733,3.797012978,5.974988112,5.354028938,3.321928095,4.314696526,6.151777655,4.224966365,5.482202926,6.311067102,4.329123596,4.161887682,6.131342539,5.01346226,5.501439145,3.847996907,5.061776198,5.736063628,5.82527683,3.485426827,5.817623258,4.566815154,5.965784285,4.292781749,6.211401637,5.663913842,4.465974465,5.285402219,5.807354922,6.151777655,5.789207575,6.257387843,6.238404739,6.059614856,6.495055528,5.517275693
